,tourney_id,tourney_name,round,winner_id,winner_name,loser_id,loser_name,winner_rank,winner_rank_points,loser_rank,loser_rank_points,w_ace,l_ace,w_df,l_df,w_svpt,w_1stWon,w_1stIn,l_svpt,l_1stWon,l_1stIn,w_2ndWon,l_2ndWon,w_ret_w,w_ret_tot,l_ret_w,l_ret_tot,WRP,WRP2
1186,2017-520,Roland Garros,R128,103333,Ivo Karlovic,126774,Stefanos Tsitsipas,24.0,1820.0,205.0,264.0,10.0,8.0,3.0,6.0,93.0,53.0,63.0,116.0,47.0,59.0,19.0,27.0,42,116,21,93,-0.07644757715280326,-0.07644757715280326
1187,2017-520,Roland Garros,R128,104547,Horacio Zeballos,105173,Adrian Mannarino,65.0,793.0,54.0,871.0,4.0,6.0,1.0,3.0,91.0,39.0,56.0,83.0,29.0,54.0,18.0,14.0,40,83,34,91,-0.06655389269883105,-0.06655389269883105
1188,2017-520,Roland Garros,R128,104660,Sergiy Stakhovsky,104229,Yen Hsun Lu,123.0,458.0,60.0,828.0,16.0,4.0,3.0,5.0,92.0,47.0,53.0,99.0,43.0,60.0,23.0,23.0,33,99,22,92,-0.013663366336633676,-0.013663366336633676
1189,2017-520,Roland Garros,R128,105676,David Goffin,103908,Paul Henri Mathieu,12.0,3055.0,120.0,471.0,12.0,1.0,2.0,3.0,73.0,35.0,42.0,85.0,29.0,51.0,21.0,14.0,42,85,17,73,-0.010535259133389985,-0.010535259133389985
1190,2017-520,Roland Garros,R128,106298,Lucas Pouille,103898,Julien Benneteau,17.0,2320.0,98.0,554.0,17.0,14.0,7.0,9.0,151.0,57.0,67.0,146.0,71.0,91.0,51.0,33.0,42,146,43,151,-0.02263026191405315,-0.02263026191405315
1191,2017-520,Roland Garros,R128,105064,Thomaz Bellucci,105583,Dusan Lajovic,61.0,827.0,81.0,669.0,9.0,7.0,10.0,1.0,129.0,65.0,86.0,145.0,57.0,92.0,18.0,26.0,62,145,46,129,-0.012178748594781574,-0.012178748594781574
1192,2017-520,Roland Garros,R128,126127,Benjamin Bonzi,106421,Daniil Medvedev,266.0,198.0,66.0,782.0,4.0,6.0,4.0,8.0,120.0,49.0,67.0,116.0,43.0,61.0,25.0,24.0,49,116,46,120,,
1193,2017-520,Roland Garros,R128,105077,Albert Ramos,105657,Marius Copil,20.0,2065.0,94.0,577.0,4.0,8.0,2.0,5.0,109.0,49.0,66.0,134.0,48.0,68.0,27.0,25.0,61,134,33,109,0.10556411491403805,0.10556411491403805
1194,2017-520,Roland Garros,R128,109303,Stefano Napolitano,104999,Mischa Zverev,187.0,293.0,31.0,1311.0,6.0,8.0,5.0,3.0,110.0,46.0,65.0,124.0,55.0,86.0,26.0,13.0,56,124,38,110,-0.2340983606557377,-0.2340983606557377
1195,2017-520,Roland Garros,R128,106043,Diego Sebastian Schwartzman,126094,Andrey Rublev,41.0,1005.0,118.0,483.0,3.0,4.0,4.0,7.0,149.0,67.0,102.0,163.0,55.0,84.0,23.0,44.0,64,163,59,149,0.021568842958451073,0.021568842958451073
1196,2017-520,Roland Garros,R128,105311,Joao Sousa,104386,Janko Tipsarevic,59.0,830.0,58.0,840.0,6.0,6.0,5.0,0.0,137.0,54.0,79.0,134.0,43.0,70.0,27.0,30.0,61,134,56,137,0.03591106056105353,0.03591106056105353
1197,2017-520,Roland Garros,R128,104925,Novak Djokovic,104719,Marcel Granollers,2.0,7445.0,77.0,675.0,5.0,5.0,1.0,0.0,87.0,36.0,58.0,102.0,33.0,56.0,18.0,16.0,53,102,33,87,0.2371007371007371,0.2371007371007371
1198,2017-520,Roland Garros,R64,104918,Andy Murray,105373,Martin Klizan,1.0,10370.0,50.0,925.0,9.0,5.0,4.0,7.0,125.0,49.0,62.0,137.0,48.0,76.0,39.0,33.0,56,137,37,125,0.09557232395701404,0.09557232395701404
1199,2017-520,Roland Garros,R64,105223,Juan Martin Del Potro,104597,Nicolas Almagro,30.0,1325.0,69.0,755.0,6.0,7.0,2.0,1.0,59.0,30.0,38.0,51.0,27.0,35.0,10.0,10.0,14,51,19,59,-0.00020902809192591132,-0.00020902809192591132
1200,2017-520,Roland Garros,R64,104545,John Isner,103893,Paolo Lorenzi,22.0,2020.0,34.0,1153.0,21.0,7.0,1.0,1.0,103.0,62.0,73.0,90.0,42.0,53.0,20.0,26.0,22,90,21,103,-0.050036622875385184,-0.050036622875385184
1201,2017-520,Roland Garros,R64,111575,Karen Khachanov,104607,Tomas Berdych,53.0,896.0,14.0,2885.0,12.0,7.0,2.0,1.0,92.0,38.0,43.0,100.0,39.0,57.0,29.0,26.0,35,100,25,92,-0.02006941913366217,-0.02006941913366217
1202,2017-520,Roland Garros,R64,104269,Fernando Verdasco,105732,Pierre Hugues Herbert,37.0,1085.0,82.0,662.0,5.0,11.0,3.0,3.0,145.0,75.0,105.0,155.0,60.0,90.0,24.0,36.0,59,155,46,145,0.024117613667165694,0.024117613667165694
1203,2017-520,Roland Garros,R64,104655,Pablo Cuevas,106044,Nicolas Kicker,23.0,1865.0,87.0,624.0,2.0,3.0,3.0,4.0,92.0,37.0,54.0,80.0,34.0,52.0,20.0,14.0,32,80,35,92,0.026038257032173495,0.026038257032173495
1204,2017-520,Roland Garros,R64,111202,Hyeon Chung,104797,Denis Istomin,67.0,781.0,80.0,669.0,3.0,4.0,2.0,4.0,73.0,36.0,43.0,82.0,27.0,51.0,18.0,14.0,41,82,19,73,0.14868487432389055,0.14868487432389055
1205,2017-520,Roland Garros,R64,105453,Kei Nishikori,104871,Jeremy Chardy,9.0,3650.0,74.0,705.0,5.0,6.0,5.0,5.0,85.0,42.0,50.0,84.0,30.0,55.0,15.0,14.0,40,84,28,85,0.04913938023774095,0.04913938023774095
1206,2017-520,Roland Garros,R64,104527,Stanislas Wawrinka,105238,Alexandr Dolgopolov,3.0,5695.0,89.0,611.0,16.0,6.0,5.0,1.0,116.0,52.0,70.0,110.0,51.0,71.0,28.0,19.0,40,110,36,116,-0.03439735388712728,-0.03439735388712728
1207,2017-520,Roland Garros,R64,104926,Fabio Fognini,104312,Andreas Seppi,29.0,1350.0,83.0,651.0,5.0,4.0,7.0,4.0,102.0,40.0,57.0,103.0,27.0,46.0,22.0,28.0,48,103,40,102,-0.01591833514076696,-0.01591833514076696
1208,2017-520,Roland Garros,R64,104755,Richard Gasquet,103607,Victor Estrella,25.0,1605.0,90.0,595.0,5.0,0.0,2.0,2.0,71.0,35.0,40.0,82.0,31.0,55.0,17.0,8.0,43,82,19,71,0.11008656905227188,0.11008656905227188
1209,2017-520,Roland Garros,R64,104792,Gael Monfils,106329,Thiago Monteiro,16.0,2365.0,95.0,570.0,6.0,2.0,0.0,3.0,67.0,37.0,53.0,63.0,18.0,40.0,7.0,7.0,38,63,23,67,0.033788662591854146,0.033788662591854146
1210,2017-520,Roland Garros,R64,106378,Kyle Edmund,105952,Renzo Olivo,49.0,933.0,91.0,593.0,1.0,2.0,3.0,4.0,80.0,38.0,49.0,92.0,36.0,57.0,17.0,13.0,43,92,25,80,0.05070702801290927,0.05070702801290927
1211,2017-520,Roland Garros,R64,104731,Kevin Anderson,106401,Nick Kyrgios,56.0,845.0,19.0,2155.0,21.0,16.0,8.0,9.0,112.0,56.0,65.0,122.0,56.0,85.0,20.0,16.0,50,122,36,112,-0.05350444999642895,-0.05350444999642895
1212,2017-520,Roland Garros,R64,103852,Feliciano Lopez,103970,David Ferrer,36.0,1115.0,33.0,1185.0,11.0,5.0,6.0,14.0,171.0,75.0,102.0,174.0,72.0,103.0,29.0,33.0,69,174,67,171,-0.04137854790368528,-0.04137854790368528
1213,2017-520,Roland Garros,R64,105227,Marin Cilic,104505,Konstantin Kravchuk,8.0,3765.0,129.0,446.0,11.0,5.0,5.0,2.0,72.0,42.0,44.0,83.0,37.0,57.0,14.0,8.0,38,83,16,72,0.1733244444183057,0.1733244444183057
1214,2017-520,Roland Garros,R64,105683,Milos Raonic,104297,Rogerio Dutra Silva,6.0,4450.0,79.0,673.0,25.0,1.0,5.0,7.0,105.0,58.0,76.0,126.0,51.0,78.0,18.0,24.0,51,126,29,105,-0.022025153992752233,-0.022025153992752233
1215,2017-520,Roland Garros,R64,104198,Guillermo Garcia Lopez,105477,Marco Trungelliti,153.0,372.0,162.0,348.0,7.0,4.0,8.0,6.0,94.0,29.0,40.0,132.0,46.0,75.0,28.0,21.0,65,132,37,94,,
1216,2017-520,Roland Garros,R64,105807,Pablo Carreno Busta,106121,Taro Daniel,21.0,2045.0,102.0,544.0,15.0,5.0,2.0,3.0,125.0,53.0,80.0,126.0,53.0,81.0,27.0,17.0,56,126,45,125,0.10933016488615005,0.10933016488615005
1217,2017-520,Roland Garros,R64,105777,Grigor Dimitrov,103990,Tommy Robredo,13.0,2900.0,274.0,192.0,4.0,1.0,4.0,2.0,95.0,56.0,65.0,90.0,39.0,61.0,14.0,18.0,33,90,25,95,0.11576875923027485,0.11576875923027485
1218,2017-520,Roland Garros,R64,106210,Jiri Vesely,105379,Aljaz Bedene,57.0,840.0,52.0,898.0,13.0,12.0,8.0,3.0,132.0,59.0,75.0,109.0,40.0,54.0,30.0,29.0,40,109,43,132,-0.06012340897472224,-0.06012340897472224
1219,2017-520,Roland Garros,R64,105138,Roberto Bautista Agut,105062,Mikhail Kukushkin,18.0,2155.0,85.0,630.0,3.0,2.0,1.0,1.0,126.0,54.0,75.0,130.0,60.0,99.0,26.0,16.0,54,130,46,126,0.02255718999199363,0.02255718999199363
1220,2017-520,Roland Garros,R64,105932,Nikoloz Basilashvili,104678,Viktor Troicki,63.0,811.0,35.0,1135.0,2.0,14.0,0.0,7.0,123.0,67.0,91.0,135.0,53.0,70.0,16.0,29.0,53,135,40,123,-0.0314719124780351,-0.0314719124780351
1221,2017-520,Roland Garros,R64,104745,Rafael Nadal,104898,Robin Haase,4.0,5375.0,46.0,948.0,4.0,6.0,1.0,4.0,66.0,35.0,46.0,80.0,32.0,51.0,17.0,14.0,34,80,14,66,0.07854295000496281,0.07854295000496281
1222,2017-520,Roland Garros,R64,106233,Dominic Thiem,104620,Simone Bolelli,7.0,4145.0,470.0,78.0,8.0,0.0,7.0,1.0,86.0,33.0,40.0,128.0,58.0,102.0,27.0,9.0,61,128,26,86,-0.06456043956043955,-0.06456043956043955
1223,2017-520,Roland Garros,R64,105449,Steve Johnson,106432,Borna Coric,26.0,1565.0,40.0,1011.0,12.0,10.0,6.0,4.0,137.0,61.0,75.0,160.0,62.0,90.0,32.0,41.0,57,160,44,137,-0.0982185354780078,-0.0982185354780078
1224,2017-520,Roland Garros,R64,104547,Horacio Zeballos,103333,Ivo Karlovic,65.0,793.0,24.0,1820.0,8.0,29.0,2.0,6.0,96.0,64.0,69.0,102.0,54.0,64.0,17.0,20.0,28,102,15,96,0.10453167628976823,0.10453167628976823
1225,2017-520,Roland Garros,R64,105676,David Goffin,104660,Sergiy Stakhovsky,12.0,3055.0,123.0,458.0,6.0,11.0,1.0,2.0,97.0,50.0,61.0,134.0,54.0,83.0,24.0,23.0,57,134,23,97,0.05546346840276234,0.05546346840276234
1226,2017-520,Roland Garros,R64,106298,Lucas Pouille,105064,Thomaz Bellucci,17.0,2320.0,61.0,827.0,5.0,3.0,7.0,8.0,102.0,48.0,67.0,86.0,30.0,48.0,16.0,15.0,41,86,38,102,-0.005809768278747129,-0.005809768278747129
1227,2017-520,Roland Garros,R64,105077,Albert Ramos,126127,Benjamin Bonzi,20.0,2065.0,266.0,198.0,8.0,2.0,1.0,2.0,57.0,30.0,38.0,68.0,19.0,38.0,14.0,11.0,38,68,13,57,,
1228,2017-520,Roland Garros,R64,106043,Diego Sebastian Schwartzman,109303,Stefano Napolitano,41.0,1005.0,187.0,293.0,2.0,3.0,4.0,1.0,109.0,51.0,69.0,86.0,32.0,51.0,18.0,14.0,40,86,40,109,0.17782717421505972,0.17782717421505972
1229,2017-520,Roland Garros,R64,104925,Novak Djokovic,105311,Joao Sousa,2.0,7445.0,59.0,830.0,2.0,2.0,1.0,2.0,88.0,41.0,51.0,83.0,28.0,46.0,18.0,15.0,40,83,29,88,0.0683266380837731,0.0683266380837731
1230,2017-520,Roland Garros,R32,104918,Andy Murray,105223,Juan Martin Del Potro,1.0,10370.0,30.0,1325.0,5.0,6.0,3.0,4.0,102.0,40.0,58.0,108.0,43.0,66.0,27.0,14.0,51,108,35,102,0.06531939463409053,0.06531939463409053
1231,2017-520,Roland Garros,R32,111575,Karen Khachanov,104545,John Isner,53.0,896.0,22.0,2020.0,8.0,14.0,8.0,2.0,147.0,64.0,71.0,138.0,71.0,91.0,47.0,27.0,40,138,36,147,0.10747307253788146,0.10747307253788146
1232,2017-520,Roland Garros,R32,104269,Fernando Verdasco,104655,Pablo Cuevas,37.0,1085.0,23.0,1865.0,2.0,0.0,5.0,7.0,72.0,36.0,48.0,75.0,18.0,38.0,13.0,12.0,45,75,23,72,0.024234415850416025,0.024234415850416025
1233,2017-520,Roland Garros,R32,105453,Kei Nishikori,111202,Hyeon Chung,9.0,3650.0,67.0,781.0,7.0,7.0,3.0,4.0,161.0,67.0,94.0,163.0,67.0,89.0,35.0,34.0,62,163,59,161,-0.09047624300296953,-0.09047624300296953
1234,2017-520,Roland Garros,R32,104527,Stanislas Wawrinka,104926,Fabio Fognini,3.0,5695.0,29.0,1350.0,6.0,0.0,2.0,7.0,79.0,36.0,49.0,86.0,25.0,46.0,18.0,19.0,42,86,25,79,-0.023523253822793966,-0.023523253822793966
1235,2017-520,Roland Garros,R32,104792,Gael Monfils,104755,Richard Gasquet,16.0,2365.0,25.0,1605.0,4.0,2.0,3.0,3.0,92.0,50.0,65.0,114.0,47.0,72.0,15.0,25.0,42,114,27,92,-0.06714405700825737,-0.06714405700825737
1236,2017-520,Roland Garros,R32,104731,Kevin Anderson,106378,Kyle Edmund,56.0,845.0,49.0,933.0,24.0,4.0,2.0,6.0,161.0,82.0,105.0,167.0,69.0,92.0,35.0,41.0,57,167,44,161,-0.0164844827432008,-0.0164844827432008
1237,2017-520,Roland Garros,R32,105227,Marin Cilic,103852,Feliciano Lopez,8.0,3765.0,36.0,1115.0,8.0,1.0,5.0,2.0,82.0,26.0,38.0,70.0,24.0,43.0,27.0,7.0,39,70,29,82,0.07059251329902377,0.07059251329902377
1238,2017-520,Roland Garros,R32,105683,Milos Raonic,104198,Guillermo Garcia Lopez,6.0,4450.0,153.0,372.0,5.0,1.0,1.0,6.0,19.0,13.0,14.0,29.0,7.0,14.0,3.0,5.0,17,29,3,19,-0.019375491689395896,-0.019375491689395896
1239,2017-520,Roland Garros,R32,105807,Pablo Carreno Busta,105777,Grigor Dimitrov,21.0,2045.0,13.0,2900.0,0.0,14.0,3.0,5.0,97.0,43.0,62.0,103.0,38.0,55.0,21.0,21.0,44,103,33,97,0.008976727903622028,0.008976727903622028
1240,2017-520,Roland Garros,R32,105138,Roberto Bautista Agut,106210,Jiri Vesely,18.0,2155.0,57.0,840.0,4.0,5.0,4.0,6.0,89.0,35.0,54.0,80.0,27.0,43.0,22.0,16.0,37,80,32,89,0.11224189020610498,0.11224189020610498
1241,2017-520,Roland Garros,R32,104745,Rafael Nadal,105932,Nikoloz Basilashvili,4.0,5375.0,63.0,811.0,3.0,1.0,0.0,2.0,53.0,22.0,29.0,65.0,19.0,48.0,19.0,5.0,41,65,12,53,0.11177134693136298,0.11177134693136298
1242,2017-520,Roland Garros,R32,106233,Dominic Thiem,105449,Steve Johnson,7.0,4145.0,26.0,1565.0,10.0,5.0,4.0,1.0,80.0,47.0,54.0,118.0,47.0,72.0,17.0,17.0,54,118,16,80,0.09224683326663174,0.09224683326663174
1243,2017-520,Roland Garros,R32,104547,Horacio Zeballos,105676,David Goffin,65.0,793.0,12.0,3055.0,0.0,2.0,1.0,1.0,36.0,15.0,21.0,32.0,14.0,15.0,7.0,8.0,10,32,14,36,-0.07765113126817003,-0.07765113126817003
1244,2017-520,Roland Garros,R32,105077,Albert Ramos,106298,Lucas Pouille,20.0,2065.0,17.0,2320.0,2.0,6.0,6.0,9.0,151.0,59.0,94.0,156.0,62.0,89.0,34.0,27.0,67,156,58,151,0.005279564001043513,0.005279564001043513
1245,2017-520,Roland Garros,R32,104925,Novak Djokovic,106043,Diego Sebastian Schwartzman,2.0,7445.0,41.0,1005.0,7.0,4.0,1.0,5.0,114.0,62.0,80.0,153.0,57.0,92.0,19.0,24.0,72,153,33,114,-0.044455060436913885,-0.044455060436913885
1246,2017-520,Roland Garros,R16,104918,Andy Murray,111575,Karen Khachanov,1.0,10370.0,53.0,896.0,5.0,1.0,1.0,6.0,81.0,37.0,53.0,79.0,30.0,46.0,21.0,17.0,32,79,23,81,0.028107162375272998,0.028107162375272998
1247,2017-520,Roland Garros,R16,105453,Kei Nishikori,104269,Fernando Verdasco,9.0,3650.0,37.0,1085.0,4.0,3.0,2.0,6.0,112.0,37.0,59.0,109.0,48.0,77.0,25.0,12.0,49,109,50,112,0.024944777015353803,0.024944777015353803
1248,2017-520,Roland Garros,R16,104527,Stanislas Wawrinka,104792,Gael Monfils,3.0,5695.0,16.0,2365.0,3.0,4.0,1.0,3.0,127.0,55.0,79.0,90.0,44.0,58.0,27.0,12.0,34,90,45,127,-0.03723189776842406,-0.03723189776842406
1249,2017-520,Roland Garros,R16,105227,Marin Cilic,104731,Kevin Anderson,8.0,3765.0,56.0,845.0,4.0,0.0,2.0,1.0,32.0,14.0,17.0,33.0,7.0,16.0,7.0,7.0,19,33,11,32,0.046204953079180044,0.046204953079180044
1250,2017-520,Roland Garros,R16,105807,Pablo Carreno Busta,105683,Milos Raonic,21.0,2045.0,6.0,4450.0,10.0,25.0,0.0,7.0,206.0,101.0,153.0,176.0,90.0,124.0,27.0,21.0,65,176,78,206,0.026354597289456883,0.026354597289456883
1251,2017-520,Roland Garros,R16,104745,Rafael Nadal,105138,Roberto Bautista Agut,4.0,5375.0,18.0,2155.0,4.0,0.0,2.0,1.0,68.0,29.0,42.0,76.0,30.0,58.0,19.0,6.0,40,76,20,68,0.0664656302131193,0.0664656302131193
1252,2017-520,Roland Garros,R16,106233,Dominic Thiem,104547,Horacio Zeballos,7.0,4145.0,65.0,793.0,4.0,1.0,5.0,1.0,66.0,35.0,38.0,73.0,25.0,49.0,13.0,8.0,40,73,18,66,0.057864357272504885,0.057864357272504885
1253,2017-520,Roland Garros,R16,104925,Novak Djokovic,105077,Albert Ramos,2.0,7445.0,20.0,2065.0,3.0,3.0,0.0,2.0,99.0,44.0,61.0,99.0,34.0,64.0,18.0,16.0,49,99,37,99,0.07670618470384377,0.07670618470384377
1254,2017-520,Roland Garros,QF,104918,Andy Murray,105453,Kei Nishikori,1.0,10370.0,9.0,3650.0,3.0,1.0,6.0,2.0,111.0,51.0,69.0,89.0,31.0,50.0,18.0,18.0,40,89,42,111,-0.006700309630596257,-0.006700309630596257
1255,2017-520,Roland Garros,QF,104527,Stanislas Wawrinka,105227,Marin Cilic,3.0,5695.0,8.0,3765.0,3.0,5.0,2.0,6.0,77.0,31.0,48.0,68.0,19.0,33.0,23.0,15.0,34,68,23,77,-0.04075903078658549,-0.04075903078658549
1256,2017-520,Roland Garros,QF,104745,Rafael Nadal,105807,Pablo Carreno Busta,4.0,5375.0,21.0,2045.0,0.0,0.0,0.0,2.0,26.0,8.0,17.0,28.0,8.0,22.0,6.0,0.0,20,28,12,26,0.06486202199832503,0.06486202199832503
1257,2017-520,Roland Garros,QF,106233,Dominic Thiem,104925,Novak Djokovic,7.0,4145.0,2.0,7445.0,2.0,2.0,3.0,3.0,82.0,37.0,50.0,104.0,38.0,67.0,17.0,15.0,51,104,28,82,0.013110632798541244,0.013110632798541244
1258,2017-520,Roland Garros,SF,104527,Stanislas Wawrinka,104918,Andy Murray,3.0,5695.0,1.0,10370.0,6.0,1.0,3.0,5.0,166.0,65.0,99.0,173.0,66.0,100.0,41.0,34.0,73,173,60,166,-0.04152531941833515,-0.04152531941833515
1259,2017-520,Roland Garros,SF,104745,Rafael Nadal,106233,Dominic Thiem,4.0,5375.0,7.0,4145.0,2.0,3.0,2.0,3.0,74.0,35.0,49.0,81.0,27.0,43.0,19.0,14.0,40,81,20,74,0.07673159211131991,0.07673159211131991
1260,2017-520,Roland Garros,F,104745,Rafael Nadal,104527,Stanislas Wawrinka,4.0,5375.0,3.0,5695.0,4.0,1.0,0.0,0.0,65.0,35.0,42.0,86.0,26.0,50.0,15.0,16.0,44,86,15,65,0.08608986221076698,0.08608986221076698
1261,2017-M010,'S-Hertogenbosch,F,104180,Gilles Muller,103333,Ivo Karlovic,28.0,1425.0,24.0,1730.0,22.0,19.0,1.0,2.0,65.0,46.0,49.0,78.0,39.0,51.0,12.0,19.0,20,78,7,65,0.06976270323989225,0.06976270323989225
1262,2017-M010,'S-Hertogenbosch,SF,103333,Ivo Karlovic,105227,Marin Cilic,24.0,1730.0,7.0,4115.0,29.0,16.0,6.0,8.0,133.0,74.0,98.0,106.0,63.0,73.0,18.0,16.0,27,106,41,133,-0.17638480227263087,-0.17638480227263087
1263,2017-M010,'S-Hertogenbosch,SF,104180,Gilles Muller,100644,Alexander Zverev,28.0,1425.0,10.0,3070.0,5.0,6.0,6.0,2.0,61.0,35.0,42.0,68.0,32.0,47.0,10.0,10.0,26,68,16,61,-0.10263378573957477,-0.10263378573957477
1264,2017-M010,'S-Hertogenbosch,QF,105227,Marin Cilic,105577,Vasek Pospisil,7.0,4115.0,83.0,634.0,9.0,9.0,3.0,3.0,57.0,33.0,39.0,55.0,25.0,35.0,8.0,8.0,22,55,16,57,0.03039985127143363,0.03039985127143363
1265,2017-M010,'S-Hertogenbosch,QF,103333,Ivo Karlovic,106421,Daniil Medvedev,24.0,1730.0,65.0,760.0,7.0,4.0,1.0,2.0,49.0,28.0,32.0,63.0,28.0,43.0,12.0,11.0,24,63,9,49,-0.06698189114886399,-0.06698189114886399
1266,2017-M010,'S-Hertogenbosch,QF,104180,Gilles Muller,105379,Aljaz Bedene,28.0,1425.0,59.0,853.0,8.0,6.0,3.0,1.0,78.0,45.0,56.0,84.0,37.0,49.0,9.0,16.0,31,84,24,78,-0.046103059057688356,-0.046103059057688356
1267,2017-M010,'S-Hertogenbosch,QF,100644,Alexander Zverev,103898,Julien Benneteau,10.0,3070.0,94.0,554.0,13.0,2.0,1.0,1.0,43.0,28.0,32.0,53.0,20.0,33.0,5.0,8.0,25,53,10,43,0.03885353282749532,0.03885353282749532
1268,2017-M010,'S-Hertogenbosch,R16,105227,Marin Cilic,104386,Janko Tipsarevic,7.0,4115.0,61.0,830.0,17.0,7.0,2.0,1.0,80.0,43.0,51.0,93.0,44.0,62.0,21.0,17.0,32,93,16,80,0.12258830445166741,0.12258830445166741
1269,2017-M010,'S-Hertogenbosch,R16,105577,Vasek Pospisil,105238,Alexandr Dolgopolov,83.0,634.0,81.0,656.0,14.0,5.0,2.0,2.0,67.0,32.0,41.0,65.0,21.0,31.0,13.0,18.0,26,65,22,67,-0.015368047473310664,-0.015368047473310664
1270,2017-M010,'S-Hertogenbosch,R16,103333,Ivo Karlovic,111578,Stefan Kozlov,24.0,1730.0,150.0,367.0,9.0,3.0,1.0,4.0,45.0,28.0,31.0,44.0,22.0,33.0,9.0,4.0,18,44,8,45,-0.036541321179807684,-0.036541321179807684
1271,2017-M010,'S-Hertogenbosch,R16,106421,Daniil Medvedev,106423,Thanasi Kokkinakis,65.0,760.0,993.0,10.0,11.0,8.0,1.0,5.0,60.0,32.0,38.0,67.0,32.0,39.0,15.0,12.0,23,67,13,60,0.06689349822242574,0.06689349822242574
1272,2017-M010,'S-Hertogenbosch,R16,105379,Aljaz Bedene,124014,Ernesto Escobedo,59.0,853.0,77.0,683.0,10.0,3.0,2.0,4.0,43.0,27.0,28.0,70.0,31.0,39.0,9.0,9.0,30,70,7,43,0.11585126610128432,0.11585126610128432
1273,2017-M010,'S-Hertogenbosch,R16,104180,Gilles Muller,104312,Andreas Seppi,28.0,1425.0,76.0,686.0,15.0,6.0,3.0,3.0,73.0,31.0,35.0,80.0,36.0,43.0,23.0,17.0,27,80,19,73,-0.007162842997008867,-0.007162842997008867
1274,2017-M010,'S-Hertogenbosch,R16,103898,Julien Benneteau,103917,Nicolas Mahut,94.0,554.0,82.0,650.0,2.0,12.0,4.0,5.0,73.0,39.0,51.0,99.0,41.0,56.0,10.0,14.0,44,99,24,73,0.01342901122237572,0.01342901122237572
1275,2017-M010,'S-Hertogenbosch,R16,100644,Alexander Zverev,105173,Adrian Mannarino,10.0,3070.0,62.0,811.0,10.0,0.0,2.0,3.0,49.0,31.0,40.0,44.0,15.0,26.0,2.0,6.0,23,44,16,49,0.011586360353969483,0.011586360353969483
1276,2017-M010,'S-Hertogenbosch,R32,104386,Janko Tipsarevic,105216,Yuichi Sugita,61.0,830.0,64.0,780.0,7.0,3.0,4.0,2.0,93.0,35.0,51.0,81.0,33.0,51.0,23.0,14.0,34,81,35,93,-0.05109361793376355,-0.05109361793376355
1277,2017-M010,'S-Hertogenbosch,R32,105577,Vasek Pospisil,134868,Tallon Griekspoor,83.0,634.0,282.0,174.0,5.0,0.0,0.0,1.0,51.0,29.0,37.0,80.0,33.0,56.0,9.0,9.0,38,80,13,51,,
1278,2017-M010,'S-Hertogenbosch,R32,105238,Alexandr Dolgopolov,104327,Steve Darcis,81.0,656.0,56.0,866.0,10.0,6.0,4.0,1.0,79.0,30.0,36.0,72.0,33.0,53.0,23.0,11.0,28,72,26,79,0.0044133718630393615,0.0044133718630393615
1279,2017-M010,'S-Hertogenbosch,R32,111578,Stefan Kozlov,104460,Dustin Brown,150.0,367.0,90.0,585.0,4.0,11.0,2.0,5.0,87.0,46.0,59.0,84.0,35.0,43.0,15.0,21.0,28,84,26,87,0.04580500904030321,0.04580500904030321
1280,2017-M010,'S-Hertogenbosch,R32,106423,Thanasi Kokkinakis,104022,Mikhail Youzhny,993.0,10.0,86.0,595.0,16.0,1.0,3.0,0.0,63.0,34.0,42.0,58.0,25.0,43.0,8.0,6.0,27,58,21,63,-0.16869003959711926,-0.16869003959711926
1281,2017-M010,'S-Hertogenbosch,R32,106421,Daniil Medvedev,104898,Robin Haase,65.0,760.0,43.0,983.0,7.0,3.0,5.0,1.0,118.0,60.0,83.0,96.0,46.0,63.0,18.0,21.0,29,96,40,118,-0.009157829605109913,-0.009157829605109913
1282,2017-M010,'S-Hertogenbosch,R32,105379,Aljaz Bedene,104797,Denis Istomin,59.0,853.0,74.0,704.0,8.0,3.0,0.0,2.0,57.0,30.0,37.0,70.0,25.0,44.0,15.0,15.0,30,70,12,57,0.019852089056541455,0.019852089056541455
1283,2017-M010,'S-Hertogenbosch,R32,124014,Ernesto Escobedo,105359,Jason Jung,77.0,683.0,163.0,344.0,8.0,5.0,0.0,4.0,50.0,24.0,32.0,56.0,24.0,37.0,11.0,8.0,24,56,15,50,,
1284,2017-M010,'S-Hertogenbosch,R32,104312,Andreas Seppi,105147,Tatsuma Ito,76.0,686.0,174.0,299.0,14.0,3.0,5.0,3.0,73.0,41.0,49.0,98.0,42.0,65.0,13.0,16.0,40,98,19,73,,
1285,2017-M010,'S-Hertogenbosch,R32,103917,Nicolas Mahut,106261,Dennis Novikov,82.0,650.0,172.0,301.0,15.0,13.0,1.0,1.0,61.0,36.0,46.0,62.0,27.0,43.0,8.0,11.0,24,62,17,61,,
1286,2017-M010,'S-Hertogenbosch,R32,103898,Julien Benneteau,105539,Evgeny Donskoy,94.0,554.0,95.0,554.0,14.0,7.0,5.0,5.0,121.0,60.0,80.0,102.0,45.0,58.0,14.0,23.0,34,102,47,121,0.05552765269852533,0.05552765269852533
